DOT_NUMBER,APPLICATION_ID,POLICY_NUMBER,EFFECTIVE_DATE,RETRO_10SEC_GPS_SCORE_V1_SCORE,EARNED_PU_YEARS,PROJECTED_AL_AT_FAULT_COUNT,PROJECTED_INJURY_AL_AT_FAULT_COUNT,PROJECTED_NON_INJURY_AL_AT_FAULT_COUNT,AL_EARNED_PREMIUM_ADJ,M3_PROJECTED_AL_LOSS_ADJ,M3_PROJECTED_AL_INJURY_LOSS,M3_PROJECTED_AL_NON_INJURY_LOSS,PROJECTED_APD_AT_FAULT_COUNT,APD_EARNED_PREMIUM_ADJ,M3_PROJECTED_APD_LOSS_ADJ,PROJECTED_MTC_AT_FAULT_COUNT,MTC_EARNED_PREMIUM_ADJ,M3_PROJECTED_MTC_LOSS_ADJ,STATE,BIZ_OWNER_CREDIT_SCORE,DRIVERS_COUNT,FLEET_COUNT_POWER_UNIT,FLEET_TIV,YEARS_FMCSA,USDOT_SCORE_GRP,CREDIT_CODE,DATE_OF_CREDIT_REPORT_RUN,REGISTERED_MONTHS,OUT_OF_STATE_DRIVER_COUNT,TIER,INSPECTIONS_COUNTS,NON_OOS_VIOLATIONS,OOS_SEVERITY_WEIGHT,FMCSA_UNSAFE_VIO_RATIO,AVG_DRIVER_VIOS,DRIVER_TURNOVER,AVG_DRIVER_AGE,PCT_DRIVER_AGE_GTE_30,PCT_DRIVER_AGE_GTE_35,PCT_DRIVER_AGE_GTE_40,PCT_DRIVER_AGE_GTE_45,PCT_DRIVER_AGE_GTE_50,PCT_DRIVER_AGE_GTE_55,PCT_DRIVER_AGE_GTE_60,PCT_DRIVER_AGE_GTE_65,PCT_DRIVER_AGE_GTE_70,AVG_CDL_YEARS,PCT_CDL_YEARS_GTE_3,PCT_CDL_YEARS_GTE_5,PCT_CDL_YEARS_GTE_7,PCT_CDL_YEARS_GTE_9,PCT_CDL_YEARS_GTE_11,PCT_CDL_YEARS_GTE_15,PCT_CDL_YEARS_GTE_20,PCT_CDL_YEARS_GTE_25,AVG_VIOLATION_POINTS,PCT_VIOLATION_POINTS_EQ_0,PCT_VIOLATION_POINTS_GTE_1,PCT_VIOLATION_POINTS_GTE_2,PCT_VIOLATION_POINTS_GTE_3,MAX_RADIUS,COMMODITY_PRIMARY_CATEGORY,COMMODITY_PRIMARY_COMMODITY,AVG_ANNUAL_MILEAGE,PCT_VINS_ANNUAL_MILES_LT_75K,PCT_VINS_ANNUAL_MILES_LT_50K,PCT_VINS_ANNUAL_MILES_GT_100K,AL_EARNED_PREMIUM_ADJ_ONLEVEL,fold,cross_val_split
3482695,9a456993-4f5f-44c7-a119-2daf47fb723d,NNFTK2957958-25,2025-10-12,82.0,0.109589,,,,2018.542857,28.259599998,,,,0.0,0.0,,0.0,0.0,TN,c0,3.0,1.0,0.0,4.0,b07,c3,,54.0,0.0,120.0,7.0,16.0,0.0,,,,37.0,1.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.666667,0.333333,0.666667,0.0,0.0,999plus,Consumer Goods,AdmittedCommodityOtherConsumerGoods,96770.68995369287,0.25,0.25,0.5,2018.542857,T,train
1197927,9debbf1b-520c-407b-80aa-58afe5e1ef5c,NNFTK5517224-25,2025-10-27,44.0,0.041096,,,,832.7777780000001,11.658888892000002,,,,0.0,0.0,,234.444444,3.282222216,TN,c0,6.0,3.0,0.0,4.0,b06,b0,,59.0,0.0,119.0,21.0,23.0,0.0,,,,38.833333,0.666667,0.5,0.5,0.333333,0.333333,0.166667,0.0,0.0,0.0,9.0,0.833333,0.5,0.5,0.5,0.333333,0.333333,0.166667,0.0,0.833333,0.666667,0.333333,0.166667,0.166667,500,,AdmittedCommodityFoodFrozenNotSeafood,118690.22096330374,0.166667,0.083333,0.833333,832.7777780000001,T,train
2314584,a0d222cf-d93d-40df-ac9d-cdf6129e380c,NNFTK8047714-25,2025-10-14,90.0,0.197260,,,,2373.189043,33.224646602,,,,880.323288,12.324526032000001,,166.882192,2.336350688,GA,c0,4.0,4.0,183000.0,13.0,b01,b0,,156.0,0.0,119.0,12.0,4.0,0.0,,,,34.75,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.75,0.5,0.25,0.25,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,999plus,,AdmittedCommodityOtherConsumerGoods,104813.9689108353,0.0,0.0,0.5,2373.189043,V,exclude
2588743,a1124a52-a203-4b09-b2fb-53d1687f9760,NNFTK9842235-25,2025-08-15,87.0,0.213699,,,,2375.687671,33.259627394000006,,,,0.0,0.0,,116.89314999999999,1.6365041000000002,IL,c0,1.0,1.0,0.0,10.0,b01,c2,,124.0,0.0,121.0,6.0,3.0,0.0,,,,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityOtherPaperPlasticGlass,65756.20780620228,0.666667,0.333333,0.166667,2375.687671,T,train
3785059,a33c34b8-fe78-49f8-afc2-1a7488736595,NNFTK2024403-25,2025-06-20,26.0,0.745206,,,,9729.018182,136.206254548,,,,2864.4363639999997,40.10210909600001,,1733.69091,24.27167274,IL,c0,1.0,1.0,38000.0,3.0,b07,c2,,40.0,0.0,118.0,7.0,7.0,0.0,,,,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityFruits,74987.44044737979,0.666667,0.111111,0.111111,9729.018182,T,train
2370790,a592c640-9e2d-461b-bf5c-fa6d5d391b59,NNFTK4684850-25,2025-06-01,36.0,4.098630,0.000000,,,26112.672647000003,365.57741705800004,,,2.725012,14381.19731,22360.848021067308,,5991.591928000001,83.882286992,MI,c0,7.0,8.0,560000.0,11.0,b01,b0,,135.0,3.0,119.0,31.0,27.0,0.0,,,,52.857143,1.0,0.857143,0.857143,0.857143,0.714286,0.285714,0.142857,0.142857,0.142857,10.0,1.0,0.857143,0.714286,0.714286,0.428571,0.285714,0.0,0.0,0.142857,0.857143,0.142857,0.0,0.0,999plus,,AdmittedCommodityAutoAccessoriesPartsNotTires,83346.51089147863,0.238095,0.142857,0.333333,26112.672647000003,T,train
4117392,a8f2423e-c135-4540-be3b-7141ee29fbbf,NNFTK7262339-25,2025-08-29,43.0,0.175343,,,,1003.4849300000001,14.048789020000001,,,,527.956164,7.391386296,,164.997261,2.3099616540000003,IN,c0,1.0,1.0,60000.0,1.0,a07,a2,,23.0,0.0,119.0,0.0,0.0,0.0,,,,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,500,,AdmittedCommodityOtherConsumerGoods,79068.07786192582,0.0,0.0,0.0,1003.4849300000001,V,exclude
3431249,aa3f5af2-0c6d-456c-a5bb-fb974baa1aeb,NNFTK4720498-25,2025-03-28,95.0,0.597263,,,,6524.471232,91.342597248,,,,3473.0684949999995,48.622958929999996,,595.46849,8.33655886,MO,c0,1.0,1.0,90000.0,4.0,b09,c0,,56.0,0.0,118.0,10.0,10.0,25.0,,,,45.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,Food & Beverage,AdmittedCommodityBeverages,48433.630586731444,0.8,0.6,0.0,7176.9183552,T,early_stopping
3223181,7cf95aad-443c-46bc-a7b9-46103c291ed0,NNFTK8903800-24,2024-11-09,69.0,1.030138,1.033058,,1.033058,10485.945337,3363.3661281017835,,3216.562893383784,,7432.524119000001,104.05533766600001,,1493.6752410000001,20.911453374,IN,c0,3.0,2.0,242000.0,5.0,b01,d1,,69.0,1.0,122.0,7.0,8.0,22.0,,,,47.0,1.0,0.666667,0.666667,0.666667,0.333333,0.333333,0.0,0.0,0.0,7.333333,1.0,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,999plus,,AdmittedCommodityFoodFrozenNotSeafood,124150.49484446582,0.0,0.0,0.666667,11770.4736407825,T,early_stopping
3228320,8683620a-5a29-4f73-aee6-2e2ce8bd845d,NNFTK9180019-24,2024-11-23,76.0,0.939730,0.987167,0.987167,,9310.766359000001,163685.914064681,163555.563335655,,0.964320,5656.046723,21168.181211697756,,1641.728975,22.98420565,OH,c1,1.0,1.0,60000.0,5.0,b10,b0,,68.0,0.0,119.0,7.0,10.0,39.0,,,,47.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,999plus,,AdmittedCommodityDairy,84316.26565971435,0.0,0.0,0.0,10241.842994900002,H,exclude
2966073,874efdd5-0214-4656-84e6-5ce6adf9b824,NNFTK1833200-25,2025-03-08,82.0,3.920548,0.000000,,,50375.057142,705.2507999880002,,,,8535.0,119.49000000000001,,4899.0,68.58599999999998,GA,b3,4.0,4.0,60000.0,7.0,b05,b3,,95.0,1.0,119.0,31.0,30.0,46.0,,,,53.5,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,12.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.25,0.75,0.25,0.0,0.0,999plus,,AdmittedCommodityOtherConsumerGoods,101339.76488750777,0.090909,0.090909,0.636364,57931.31571329999,T,train
2998191,88df3c0c-41ab-44ca-a889-f8e35127c9c3,NNFTK2302518-25,2025-03-15,24.0,0.873975,,,,13143.493927000001,184.00891497799998,,,,5577.927121999999,78.090979708,,1439.8785420000002,20.158299588,IL,c0,10.0,1.0,30000.0,3.0,b09,c0,,43.0,1.0,120.0,31.0,40.0,65.0,,,,39.6,0.9,0.7,0.4,0.3,0.1,0.1,0.0,0.0,0.0,5.5,0.7,0.4,0.2,0.1,0.1,0.1,0.1,0.0,0.8,0.6,0.4,0.2,0.2,500,Miscellaneous,AdmittedCommodityContainerizedFreight,62202.911743226636,0.652174,0.391304,0.043478,14753.571933057503,T,train
3626307,8a6ad6b4-2545-40e3-b198-35508425c19a,NNFTK4640794-24,2024-06-06,,0.315069,0.000000,,,4748.712329,66.481972606,,,,0.0,0.0,,0.0,0.0,GA,c0,1.0,1.0,0.0,2.0,b10,c0,,35.0,0.0,119.0,6.0,4.0,21.0,,,,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,999plus,Building and Construction Supplies,AdmittedCommodityLumber,123306.82837145925,0.0,0.0,1.0,5461.0191783499995,T,train
1809491,8c462c27-a2e2-44a9-a7e5-df48c144809d,NNFTK2521817-25,2025-08-04,,2.197260,0.956938,0.956938,,24368.447653,191393.82996714202,191052.6717,,,11834.444044000002,165.682216616,,2542.6534309999997,35.597148034,IL,c0,15.0,8.0,975000.0,14.0,b01,a3,,168.0,7.0,124.0,15.0,11.0,0.0,,,,39.933333,0.933333,0.6,0.4,0.333333,0.2,0.066667,0.0,0.0,0.0,6.8,0.933333,0.6,0.466667,0.4,0.2,0.0,0.0,0.0,0.533333,0.8,0.2,0.066667,0.066667,999plus,,AdmittedCommodityOtherBuildingSupplies,,,,,24368.447653,T,train
2124649,8e1d46bd-f59e-45eb-b76d-46f7126433b3,NNFTK8909589-24,2024-07-01,36.0,3.999999,,,,64875.999996000006,908.2639999439998,,,,0.0,0.0,,8875.999999,124.26399998599999,GA,b3,4.0,4.0,0.0,7.0,b06,b3,,95.0,0.0,121.0,6.0,7.0,8.0,,,,43.75,1.0,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.75,0.75,0.75,0.5,0.5,0.0,1.75,0.5,0.5,0.5,0.5,500,,AdmittedCommodityOtherFoodAndBeverages,72390.39719611485,0.4,0.2,0.0,74607.3999954,T,train
3582893,9053e081-2c3e-4efa-aef7-53b893606a05,NNFTK1349428-25,2025-07-10,99.0,0.312330,,,,4219.561642999999,59.073863002,,,,1247.753424,17.468547935999997,,0.0,0.0,PA,c0,1.0,1.0,40000.0,4.0,b08,d1,,50.0,0.0,124.0,4.0,12.0,0.0,,,,46.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommoditySteel,114802.7273809991,0.0,0.0,1.0,4219.561642999999,T,early_stopping
2439681,9126277c-30c7-4524-b034-3052d225824f,NNFTK2894899-25,2025-04-04,3.0,1.156165,,,,8885.701371,124.39981919399999,,,,4352.958904,60.94142465600001,,980.4273959999998,13.725983544000002,GA,c0,2.0,2.0,122000.0,11.0,a01,b1,,137.0,0.0,120.0,0.0,0.0,0.0,,,,50.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,2.0,0.5,0.5,0.5,0.5,300,,AdmittedCommodityOtherMiscellaneous,27158.599872918407,1.0,0.666667,0.0,10218.556576649999,T,train
3514797,9134ede4-ef2e-4908-b828-f79bb2586b6f,NNFTK2278963-25,2025-08-28,25.0,0.178083,,,,1312.857142,18.379999988,,,,454.761905,6.366666670000001,,174.571429,2.4440000059999996,OH,c0,1.0,1.0,25000.0,4.0,b07,b3,,56.0,0.0,118.0,10.0,20.0,0.0,,,,50.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityPlasticProducts,65756.2333091234,0.5,0.5,0.5,1312.857142,T,train
3413093,954169e9-f015-43ca-859e-5ed9be21f755,NNFTK6553017-25,2025-08-02,19.0,0.498631,0.000000,,,6414.627397,89.804783558,,,,3197.2164399999997,44.76103016,,677.6383559999999,9.486936984,GA,c0,3.0,2.0,79250.0,3.0,b09,a3,,41.0,0.0,126.0,7.0,31.0,0.0,,,,42.0,1.0,1.0,0.333333,0.333333,0.333333,0.333333,0.0,0.0,0.0,17.666667,1.0,1.0,0.666667,0.666667,0.666667,0.666667,0.333333,0.333333,0.333333,0.666667,0.333333,0.0,0.0,999plus,,AdmittedCommodityContainerizedFreight,46438.286551341866,1.0,0.5,0.0,6414.627397,T,train
3580166,9a7dfd9e-733e-452f-ab18-3882cc19dd8e,NNFTK2538529-25,2025-10-24,61.0,0.021918,,,,298.498629,4.178980806,,,,89.336987,1.250717818,,35.00274,0.49003836000000006,GA,,1.0,1.0,30000.0,4.0,b06,c0,,54.0,0.0,118.0,6.0,3.0,0.0,,,,44.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityOtherBuildingSupplies,89031.83892014723,0.0,0.0,0.0,298.498629,T,train
2630949,9a9c5d01-2a17-46d1-b6d5-dfcc736246a4,NNFTK2631230-25,2025-02-08,,3.504112,1.049318,,1.049318,34768.333332,4786.477080714668,,4299.720414066666,,0.0,0.0,,0.0,0.0,IL,c0,5.0,4.0,0.0,9.0,b02,b1,,115.0,1.0,120.0,10.0,8.0,0.0,,,,52.0,0.8,0.8,0.8,0.8,0.8,0.6,0.4,0.0,0.0,8.2,1.0,0.8,0.6,0.4,0.2,0.2,0.0,0.0,0.2,0.8,0.2,0.0,0.0,999plus,Refrigerated,AdmittedCommodityFoodFrozenNotSeafood,,,,,39027.454165170006,T,train
3066928,9b3720c9-b0d9-41f5-8df7-2997e8ab8810,NNFTK3521675-25,2025-09-11,98.0,0.627397,,,,7532.365782000001,105.453120948,,,,3910.9498529999996,54.753297942,,0.0,0.0,IL,c0,8.0,4.0,320000.0,7.0,b04,b2,,93.0,0.0,123.0,18.0,9.0,0.0,,,,35.25,0.875,0.5,0.25,0.125,0.0,0.0,0.0,0.0,0.0,5.25,1.0,0.5,0.25,0.125,0.0,0.0,0.0,0.0,0.5,0.625,0.375,0.125,0.0,999plus,Consumer Goods,AdmittedCommodityOtherConsumerGoods,134667.926522766,0.166667,0.0,0.833333,7532.365782000001,T,train
2517538,9ee4952a-3d97-4b83-af2a-4860a0854178,NNFTK6892115-24,2024-09-08,60.0,5.865755,,,,50747.810124999996,710.46934175,,,,0.0,0.0,,0.0,0.0,TN,c0,9.0,9.0,0.0,10.0,b03,c0,,121.0,0.0,119.0,30.0,21.0,16.0,,,,58.555556,1.0,1.0,1.0,1.0,0.777778,0.777778,0.555556,0.222222,0.0,17.111111,1.0,1.0,1.0,0.888889,0.666667,0.555556,0.555556,0.111111,0.666667,0.777778,0.222222,0.222222,0.222222,999plus,,AdmittedCommodityPlasticProducts,110405.34283882893,0.0,0.0,0.777778,53285.20063125,T,early_stopping
3505197,9f7a94e0-e447-4e76-bac9-656e8d15592e,NNFTK7284818-25,2025-10-21,51.0,0.030137,,,,367.27945300000005,5.141912342,,,,119.342466,1.6707945240000002,,40.926027,0.572964378,GA,c0,1.0,1.0,55000.0,4.0,b07,a3,,59.0,0.0,119.0,5.0,8.0,0.0,,,,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,999plus,,AdmittedCommodityOtherConsumerGoods,75371.6897567868,0.5,0.0,0.0,367.27945300000005,T,early_stopping
1342801,9fa9098b-0452-4b49-82b7-8b23509cc0b4,NNFTK7999425-25,2025-08-01,64.0,1.841097,1.028807,1.028807,,15416.692308000002,205617.151242312,205401.31755,,,3684.461538,51.582461532,,1117.538462,15.645538468,IL,c0,8.0,5.0,95000.0,13.0,b01,b0,,160.0,2.0,120.0,5.0,3.0,0.0,,,,41.75,1.0,0.875,0.75,0.25,0.25,0.0,0.0,0.0,0.0,6.0,0.75,0.625,0.375,0.25,0.125,0.0,0.0,0.0,0.625,0.625,0.375,0.125,0.125,999plus,,AdmittedCommodityOtherMiscellaneous,107213.31130839583,0.083333,0.083333,0.5,15416.692308000002,T,train
3085393,9ffd73f1-5429-4b0f-980d-69eee715c37b,NNFTK7351415-25,2025-03-05,90.0,1.419179,,,,16930.853661999998,237.031951268,,,,8187.951222000001,114.63131710799999,,3411.829268,47.765609751999996,SC,c0,4.0,2.0,99000.0,7.0,b09,c0,,84.0,1.0,120.0,12.0,36.0,41.0,,,,47.5,1.0,1.0,1.0,0.5,0.25,0.25,0.25,0.0,0.0,5.25,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.25,0.0,0.0,999plus,,AdmittedCommodityCannedGoods,142929.90468400053,0.0,0.0,1.0,18116.013418339997,V,exclude
3635489,a229822d-e0c3-43a0-a95f-47a1244788b7,NNFTK1105457-25,2025-06-24,47.0,0.638357,,,,8913.837132999999,124.793719862,,,,3529.0651479999997,49.406912072000004,,1631.1726379999998,22.836416932,AZ,c0,1.0,1.0,50000.0,3.0,b08,c0,,47.0,0.0,118.0,10.0,17.0,0.0,,,,47.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityPaperAndPaperProducts,101356.61261212562,0.0,0.0,1.0,8913.837132999999,T,train
3853584,a53d0336-7b59-4d19-ba52-bba0d1e4fc6d,NNFTK4134397-24,2024-10-24,63.0,1.000004,,,,7390.000004,103.460000056,,,,0.0,0.0,,0.0,0.0,GA,e2,1.0,1.0,0.0,2.0,b07,d1,,30.0,0.0,118.0,10.0,7.0,0.0,,,,55.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,999plus,Building and Construction Supplies,AdmittedCommodityOtherConstructionMaterials,116447.90845202348,0.0,0.0,1.0,8498.5000046,T,train
3535953,a59e46d6-c691-494e-aebc-8c1b30e936aa,NNFTK4804853-25,2025-05-08,36.0,1.112331,,,,12582.232321000001,176.151252494,,,,0.0,0.0,,1899.565656,26.593919184,IL,c0,8.0,1.0,0.0,4.0,b06,b0,,52.0,6.0,119.0,5.0,3.0,0.0,,,,36.5,0.875,0.375,0.375,0.25,0.125,0.0,0.0,0.0,0.0,7.25,1.0,0.75,0.5,0.25,0.125,0.125,0.0,0.0,0.25,0.75,0.25,0.0,0.0,999plus,,AdmittedCommodityBakedGoods,112926.11489269332,0.1,0.05,0.8,14123.555780322502,T,train
2041897,a86a7fcc-b939-4015-8c8f-b3648335288d,NNFTK7674574-25,2025-01-25,19.0,2.756164,,,,19856.8,277.9952,,,,16351.866665999998,228.926133324,,2844.733333,39.826266661999995,IN,c0,4.0,3.0,454554.0,14.0,b06,a3,,173.0,0.0,119.0,4.0,4.0,15.0,,,,57.25,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.25,22.75,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityAutoAccessoriesPartsNotTires,70874.57487104755,0.384615,0.153846,0.076923,22289.258,T,train
3224578,7f1b367b-7b17-4c25-8e7f-79a410306b31,NNFTK2743336-25,2025-09-30,46.0,0.175342,,,,1686.0,23.604000000000003,,,,0.0,0.0,,0.0,0.0,PA,c0,2.0,2.0,0.0,6.0,b07,d0,,80.0,0.0,118.0,4.0,11.0,0.0,,,,49.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,500,,AdmittedCommodityPaperAndPaperProducts,59368.79017579675,1.0,0.5,0.0,1686.0,T,train
2318629,7f2bd142-0469-47d1-aecd-d5537e845dc8,NNFTK2396451-25,2025-09-20,96.0,0.345206,,,,3856.980822,53.99773150800001,,,,1593.468492,22.308558888,,278.120548,3.8936876719999995,IL,c0,5.0,3.0,190000.0,13.0,b03,b0,,158.0,0.0,118.0,13.0,25.0,0.0,,,,46.4,1.0,0.8,0.6,0.4,0.4,0.4,0.2,0.0,0.0,16.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityOtherBuildingSupplies,74102.99052176079,0.5,0.4,0.4,3856.980822,H,exclude
2044919,80cd0bfa-306c-43de-bea4-237bbcf5ba5e,NNFTK3510887-25,2025-04-10,99.0,0.561646,,,,3381.666664,47.343333296,,,,1290.6666659999999,18.069333324,,255.83333199999998,3.5816666479999997,IL,c0,1.0,1.0,56645.0,14.0,b01,a3,,175.0,1.0,118.0,4.0,4.0,0.0,,,,45.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityOtherBuildingSupplies,65027.03866388686,0.833333,0.333333,0.166667,3795.92083034,T,early_stopping
3720478,81526b74-5c67-47d5-b2c3-8c53f05f085d,NNFTK4276231-25,2025-06-01,71.0,2.002740,,,,43101.56,603.42184,,,,13747.389998999999,192.463459986,,4275.400000000001,59.8556,IL,c0,13.0,5.0,1055000.0,3.0,b08,d0,,42.0,1.0,122.0,10.0,12.0,0.0,,,,41.153846,0.923077,0.692308,0.615385,0.538462,0.076923,0.0,0.0,0.0,0.0,14.384615,0.923077,0.923077,0.846154,0.769231,0.615385,0.538462,0.461538,0.076923,0.846154,0.615385,0.384615,0.153846,0.153846,500,,AdmittedCommodityPharmaceuticalsOverTheCounter,66395.8241793819,0.583333,0.333333,0.166667,43101.56,V,exclude
3884474,82b1c248-7ed7-4486-9f4c-8ecbd2e8bb06,NNFTK5742658-24,2024-07-14,97.0,1.775343,,,,17085.999998999996,239.20399998599999,,,,3601.0000000000005,50.414,,1741.0,24.374000000000002,SC,c0,1.0,1.0,38000.0,1.0,b10,c0,,23.0,0.0,118.0,5.0,4.0,17.0,,,,56.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,500,,AdmittedCommodityOtherFoodAndBeverages,39861.194234167706,1.0,0.5,0.0,18282.019998929998,T,train
3324767,83fc62de-0a9b-4f7d-9fd0-ea5aaea3bfa3,NNFTK6282059-25,2025-08-24,91.0,0.443836,,,,6359.142854999999,89.02799997,,,,0.0,0.0,,0.0,0.0,PA,c0,2.0,2.0,0.0,5.0,b08,d1,,71.0,0.0,119.0,4.0,14.0,0.0,,,,40.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,999plus,,AdmittedCommodityMeatsDressedPoultry,199736.37627997797,0.0,0.0,1.0,6359.142854999999,T,early_stopping
4145085,8433747e-1b3e-476e-aec5-86117821dbe2,NNFTK7166721-25,2025-10-25,24.0,0.019178,,,,347.084932,4.859189048,,,,0.0,0.0,,0.0,0.0,NC,,1.0,1.0,15000.0,1.0,b08,c0,,23.0,0.0,118.0,4.0,2.0,0.0,,,,73.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityPaperAndPaperProducts,70223.31775831517,0.5,0.0,0.0,347.084932,T,train
3770208,8609b7a1-efb0-4fd0-9daf-d6cdfa349efa,NNFTK9931969-25,2025-06-16,42.0,3.232877,,,,27158.666665999997,380.22133332399994,,,,5152.499999,72.134999986,,4862.666667,68.077333338,MI,c0,6.0,6.0,216000.0,3.0,b07,b1,,38.0,1.0,119.0,8.0,9.0,0.0,,,,49.666667,1.0,0.833333,0.833333,0.666667,0.5,0.5,0.166667,0.0,0.0,8.666667,1.0,0.833333,0.666667,0.5,0.333333,0.166667,0.0,0.0,0.333333,0.666667,0.333333,0.0,0.0,999plus,,AdmittedCommodityOtherConsumerGoods,89223.4594726187,0.3,0.3,0.6,27158.666665999997,T,early_stopping
2782956,870f1f8b-0910-441e-b7b5-3d5afd17c9d1,NNFTK1519968-25,2025-05-05,85.0,0.493153,,,,5993.120881000001,83.903692334,,,,3236.0824130000005,45.305153782000005,,1110.9972539999997,15.553961555999997,MI,c0,1.0,1.0,140000.0,1.0,b07,c2,,23.0,1.0,125.0,3.0,0.0,0.0,,,,49.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999plus,,AdmittedCommodityPaperAndPaperProducts,152394.02127377194,0.0,0.0,1.0,6592.432969100001,T,train
